Album_ID,Album_Name,Album_Artists,Album_Songs,Album_Song_IDs
3tx8gQqWbGwqIGZHqDNrGe,Sweetener,"['Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande']","['raindrops (an angel cried)', 'blazed (feat. Pharrell Williams)', 'the light is coming (feat. Nicki Minaj)', 'R.E.M', 'God is a woman', 'sweetener', 'successful', 'everytime', 'breathin', 'no tears left to cry', 'borderline (feat. Missy Elliott)', 'better off', 'goodnight n go', 'pete davidson', 'get well soon']","['0v2LUO8oTHnkjQ8MmKuXyk', '4mLkiFppf8Xvem6BSY34qw', '0sdbFOyfgAhAhWq8DpzkaW', '1xWH8zYtDeS9mW1JJG23VZ', '5OCJzvD7sykQEKHH7qAC3C', '70khXICDeTTxgYtw3EysKH', '5YeHLHDdQ4nKHk81XFWhCU', '0WdR2AyLW1Drd3OUdwezM0', '4OafepJy2teCjYJbvFE60J', '2qT1uLXPVPzGgFOx4jtEuo', '4b7mLZQWsy0rLnrMtPA9fQ', '3NbTQ8ZbHU6MSEVUFAVCJ9', '14kYOiFVPb7E7NfFbqhdln', '0XOnMqLQDO89iAg7dWWwnG', '7u6DMPznGbpziuEgCE0JGQ']"
2fYhqwDWXjbpjaIJPEfKFw,"thank u, next","['Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande']","['imagine', 'needy', 'NASA', 'bloodline', 'fake smile', 'bad idea', 'make up', 'ghostin', 'in my head', '7 rings', 'thank u, next', ""break up with your girlfriend, i'm bored""]","['39LmTF9RgyakzSYX8txrow', '1TEL6MlSSVLSdhOSddidlJ', '4uTvPEr01pjTbZgl7jcKBD', '2hloaUoRonYssMuqLCBLTX', '3wFLWP0FcIqHK1wb1CPthQ', '5Il6Oe7lr5XM7A0cWbVQtr', '27356GVuMPFWiJSZCragoM', '2vdBo4ALPYbHRUPKgtE5iC', '4T652DlATVHe0jdLKaN3Bw', '6ocbgoVGwYJhOv1GgI9NsF', '3e9HZxeyfWwjeyPAMmWSSQ', '4kV4N9D1iKVxx1KLvtTpjS']"
3euz4vS7ezKGnNSwgyvKcd,Positions,"['Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande']","['shut up', '34+35', 'motive (with Doja Cat)', 'just like magic', 'off the table (with The Weeknd)', 'six thirty', 'safety net (feat. Ty Dolla $ign)', 'my hair', 'nasty', 'west side', 'love language', 'positions', 'obvious', 'pov']","['3ko9jEHNt4O5fjKN65ULJp', '6Im9k8u9iIzKMrmV7BWtlF', '5GkQIP5mWPi4KZLLXeuFTT', '7Dx9Z6Aon1qPS2N0rHSWTe', '7E1jVNoWuemqUryI4FxsVD', '2IKJtXeR5UsaUjZB46fTOK', '14gkWVFMwdxBMyqBw1wmIg', '6u7gmPOz7pzzaeR9xSBpsR', '0sci7ppTZFm4mjcH3nu8yO', '1whfVLMKWqAX3uk97VXsNN', '6NYtLvyThMT0oALFdJFdzq', '35mvY5S1H3J2QZyna3TFe0', '0q85C1JiECyYIQthz1posA', '3UoULw70kMsiVXxW0L3A33']"
5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,"['Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande']","['intro (end of the world)', 'bye', ""don't wanna break up again"", 'Saturn Returns Interlude', 'eternal sunshine', 'supernatural', 'true story', 'the boy is mine', 'yes, and?', ""we can't be friends (wait for your love)"", 'i wish i hated you', 'imperfect for you', 'ordinary things (feat. Nonna)']","['2o1pb13quMReXZqE7jWsgq', '1Rweq7vNjK4kZBbGrmxQsl', '0o3ua5ufFK7nfRzbDUNoGA', '13jRSCLoWbCoU1XEdJRbgn', '3RwWW7KeVhHGayYJgUL5eZ', '142PiXzA84lmEw2RstFHFa', '14kyXBpg91RVq8bNRDS1q2', '0Lmbke3KNVFXtoH2mMSHCw', '5D34wRmbFS29AjtTOP2QJe', '51ZQ1vr10ffzbwIjDCwqm4', '5cQX9BexkPIEESTZijJhXg', '6XXKB32Om6WuXg3uEWwTob', '4mHM5d2fK3n8xgymjf92w2']"
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,"['Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar']","['Growing Apart (To Get Closer)', 'Ignorance Is Bliss', 'P&P 1.5', 'Alien Girl (Today W/ Her)', 'Opposites Attract (Tomorrow W/O Her)', 'Michael Jordan', 'R.O.T.C (Interlude)', 'Barbed Wire', 'Average Joe', 'H.O.C', 'Cut You Off (To Grow Closer)', 'She Needs Me (Remix)']","['2AyFYSaJjz9XMc0kMr1R3a', '53mCo1wDJ12iZNq9LgIeg2', '6TRVvpoVFwyYyIGTFh0Y7P', '6ff9CLXYk39PKFYoYCYeog', '1S6NpdvFXqHZfPUUEOIjtG', '1oH44ACGSLbJGcbw2JLQOt', '1DCLOAT1E5NDZDupAE95ka', '7M2cKcvCnflzp9WcxGjlbm', '3r4S1J4YCkx2fuqH2eL9fz', '0bP9mtOuBLMQ7L0DP2wPwj', '3LkG1iJmtgmCsKof2QMme6', '6D5GoogBIBMUBlQ1CYTkOH']"
1bkN9nIkkCnXeG4yitVS1J,Section.80,"['Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar']","['F*ck Your Ethnicity', ""Hol' Up"", 'A.D.H.D', 'No Make-Up (Her Vice) (feat. Colin Munroe)', ""Tammy's Song (Her Evils)"", 'Chapter Six', 'Ronald Reagan Era', 'Poe Mans Dreams (His Vice) (feat. GLC)', 'Chapter Ten', ""Keisha's Song (Her Pain) (feat. Ashtro Bot)"", 'Rigamortus', 'Kush & Corinthians (feat. BJ The Chicago Kid)', 'Blow My High (Members Only)', 'Ab-Souls Outro (feat. Ab-Soul)', 'HiiiPower']","['1gXH8hT9dxsBqbRy7h2iC8', '6cfVDaIdvDtYH91RqC6Wox', '2Fw5S2gaOSZzdN5dFoC2dj', '3L2YOO6dDiB91M1AbQ0CCR', '22gXA7HlEd0z13zdc3hju7', '3DBFOXJKitLKUjlyOCX7ow', '71d1KcqByBe8cl0NhFUKVU', '5eOmhymcp3AisKPVAytrs6', '63OYaVrz3LIarx3l2DxCKD', '7AaET28qSzlkFBcySHh4ES', '2lD6AoA8qf2t4Dkf2TcmNK', '2QVYTN3Z0IGLVF7YEQN5EJ', '1FRF0NHXBW4ecdulGkTzJY', '4VaL54I6TlzghRTzOhfr7L', '4WEuEfFiczWxblHyuucSBL']"
6PBZN8cbwkqm1ERj2BGXJ1,"good kid, m.A.A.d city","['Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar']","['Sherane a.k.a Master Splinter’s Daughter', 'Bitch, Don’t Kill My Vibe', 'Backseat Freestyle', 'The Art of Peer Pressure', 'Money Trees', 'Poetic Justice', 'good kid', 'm.A.A.d city', 'Swimming Pools (Drank) - Extended Version', ""Sing About Me, I'm Dying Of Thirst"", 'Real', 'Compton', 'Bitch, Don’t Kill My Vibe - Remix']","['7zdORPbuIBkZHCJXl9J2e5', '4Pwjz3DfvfQWV0rO2V8jyh', '6fAyRZ0GHuuvSOEIOwi58N', '2PieESXphabz5AkALFS08X', '2HbKqm4o0w5wEeEFXm2sD4', '1zCi4cVFqe6ja16MeGZKRN', '3903Tbix9PdoculpJLikHf', '439TlnnznSiBbQbgXiBqAd', '3DFjTEueCBYqg7YE05eUJP', '0sd6BRTa0O96tfEbFGhJF9', '7pdCmGogZHZH3Xv7LnqVrH', '6q0zsagVIiAn9zb7vqTmZi', '7635mlfbjmTS7t17pKtl6r']"
7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly,"['Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar']","[""Wesley's Theory"", 'For Free? - Interlude', 'King Kunta', 'Institutionalized', 'These Walls', 'u', 'Alright', 'For Sale? - Interlude', 'Momma', 'Hood Politics', 'How Much A Dollar Cost', 'Complexion (A Zulu Love)', 'The Blacker The Berry', ""You Ain't Gotta Lie (Momma Said)"", 'i', 'Mortal Man']","['7Ks4VCY1wFebnOdJrM13t6', '75izAeHlGuOgA865CFDyIv', '0N3W5peJUQtI4eyR6GJT5O', '4oFtLSgHyZPNYDCcANhTnO', '7uWVT3UkCAZyANvv0bdyQn', '1bxEpNR75Hq3T2oF9AZjt8', '3iVcZ5G6tvkXZkZKlMpIUs', '7unx2Rvsq8D0RfOLRXclTA', '0CjJqkWOpIUXdem5hUcxAk', '2UOYzhusMTypF7oAQwksCj', '4tQcyj5488alHT1ZgFduzn', '72hFOhhhnOJZnnp6uVOgPn', '5Mtt6tZSZA9cXTHGSGpyh0', '7A3ETuOrieyx9KSF0sn0Zf', '3ODXRUPL44f04cCacwiCLC', '1WT11QmhZutciEv1NsHt1R']"
4eLPsYPBmXABThSJ821sqY,DAMN.,"['Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar']","['BLOOD.', 'DNA.', 'YAH.', 'ELEMENT.', 'FEEL.', 'LOYALTY. FEAT. RIHANNA.', 'PRIDE.', 'HUMBLE.', 'LUST.', 'LOVE. FEAT. ZACARI.', 'XXX. FEAT. U2.', 'FEAR.', 'GOD.', 'DUCKWORTH.']","['1n4jwRVXdkK2U34nBDUKKT', '6HZILIRieu8S0iqY8kIKhj', '4BHSjbYylfOH5WAGusDyni', '1EaKU4dMbesXXd3BrLCtYG', '2LTlO3NuNVN70lp2ZbVswF', '6SwRhMLwNqEi6alNPVG00n', '6IZvVAP7VPPnsGX6bvgkqg', '7KXjTSCq5nL1LoYtL7XAwS', '06FCvd7rrRcF3DdvWH5Isp', '6PGoSes0D9eUDeeAafB2As', '4iYRa2btalAzPZoSYfROqF', '23luOrEVHMfoX0AhfbQuS6', '5p3NP9mQblDsVJLdfNZJ3I', '0y9uTzK9cNKSAEHnpeRG8C']"
79ONNoS4M9tfIA1mYLBYVX,Mr. Morale & The Big Steppers,"['Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar']","['United In Grief', 'N95', 'Worldwide Steppers', 'Die Hard', 'Father Time (feat. Sampha)', 'Rich - Interlude', 'Rich Spirit', 'We Cry Together', 'Purple Hearts', 'Count Me Out', 'Crown', 'Silent Hill', 'Savior - Interlude', 'Savior', 'Auntie Diaries', 'Mr. Morale', 'Mother I Sober (feat. Beth Gibbons of Portishead)', 'Mirror', 'The Heart Part 5']","['5Gt9bxniM1SxN61yRzRhXL', '0fX4oNGBWO3dSGUZcVdVV2', '66mVPWmFvXPFf8pjK5ttOW', '2g6tReTlM2Akp41g0HaeXN', '28qA8y1sz0FTuSapsCxNOG', '15pyFQHCTVp6T7vaWctSgO', '1QPreu0BNOrUfEb8HTd2qG', '67XC51nlZncNpHmZ8rOU9a', '1REVvAphiSTJyKQ1fDpHa4', '6BU1RZexmvJcBjgagVVt3M', '4zMxWSP2qZUy5CBCH5PdzZ', '3lzUeaCbcCDB5IXYfqWRlF', '5G4uLkFKdEZLcuNyeomQmE', '3drdWsJKiVCSQ2gKhd9BDT', '1uY1X8YeBixs1FdQ3fQ7d4', '6CmpZfKUQ2KerzBFZ3QKFr', '346SJSEbB6pNZMpwovxDiu', '5xoYormSTltk6F9SlQV6mm', '5qbhVL3vB7HwWvb0042B7y']"
0hvT3yIEysuuvkK73vgdcW,GNX,"['Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar', 'Kendrick Lamar']","['wacced out murals', 'squabble up', 'luther (with sza)', 'man at the garden', 'hey now (feat. dody6)', 'reincarnated', 'tv off (feat. lefty gunplay)', 'dodger blue (feat. wallie the sensei, siete7x, roddy ricch)', 'peekaboo (feat. azchike)', 'heart pt. 6', 'gnx (feat. hitta j3, youngthreat, peysoh)', 'gloria (with sza)']","['5gOfC9UzZQzTyShqPMrpjT', '0nj9Bq5sHDiTxSHunhgkFb', '45J4avUb9Ni0bnETYaYFVJ', '5ho7VSXSmI2KM2nDjcnLyz', '5S8VwnB4sLi6W0lYTWYylu', '0RgjEkSbeuStKfT2Pa4Zai', '0aB0v4027ukVziUGwVGYpG', '4K1Pg0FLno1ltzX3jeqT83', '2Uts1QFB4u2YNIMiqcb4de', '1SGvjfc85yzqKXsfKcCxn2', '3aZptNYC6Z1YoumeqZcDcQ', '0wgOhYnqZKjOHr6bmdz0aN']"
1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,"['Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars']","['Grenade', 'Just the Way You Are', 'Our First Time', 'Runaway Baby', 'The Lazy Song', 'Marry You', 'Talking to the Moon', 'Liquor Store Blues (feat. Damian Marley)', 'Count on Me', 'The Other Side (feat. CeeLo Green and B.o.B)']","['2tJulUYLDKOg9XrtVkMgcJ', '7BqBn9nzAq8spo5e7cZ0dJ', '5BmKRyAjCnvkko7Ms00YtA', '5MMLS3xm12D7N26xlfFApr', '1ExfPZEiahqhLyajhybFeS', '22PMfvdz35fFKYnJyMn077', '161DnLWsx1i3u1JT05lzqU', '4KykoaJQ5UxjCpp3lYkvTE', '7l1qvxWjxcKpB9PCtBuTbU', '0HasfWMrNxTjycDy9TkRtA']"
58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,"['Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars']","['Young Girls', 'Locked out of Heaven', 'Gorilla', 'Treasure', 'Moonshine', 'When I Was Your Man', 'Natalie', 'Show Me', 'Money Make Her Smile', 'If I Knew']","['3G5iN5QBqMeXx3uZPy8tgB', '3w3y8KPTfNeOKPiqUTakBh', '2ih2U8ttFzCjnQ5njF3SrR', '55h7vJchibLdUkxdlX3fK7', '30raivfq7rSt5nKltiHfzG', '0nJW01T7XtvILxQgC5J7Wh', '0inMKhbKWOTDA9UBUAKoU6', '2tCPIp83mRXvVTytTAf1W4', '6FPQabaldvKE5cjqRfY9Os', '7lXOqE38eCr979gp27O5wr']"
4PgleR09JVnm3zY1fW3XBA,24K Magic,"['Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars']","['24K Magic', 'Chunky', 'Perm', ""That's What I Like"", 'Versace on the Floor', 'Straight up & Down', 'Calling All My Lovelies', 'Finesse', 'Too Good to Say Goodbye']","['6b8Be6ljOzmkOmFslEb23P', '0mBKv9DkYfQHjdMcw2jdyI', '1I6pKIyaBp4OebTGLJpCCC', '0KKkJNfGyhkQ5aFogxQAPU', '0kN8xEmgMW9mh7UmDYHlJP', '2mrZYZGmPFV3QOyYPZ1zsn', '6ObpR8ek44tvWefQRcSo8K', '5XMkENs3GfeRza8MfVAhjK', '0B0tYbVp7pDQAqKDhgMeaL']"
4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,"['Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars', 'Bruno Mars']","['Silk Sonic Intro', 'Leave The Door Open', 'Fly As Me', 'After Last Night (with Thundercat & Bootsy Collins)', 'Smokin Out The Window', 'Put On A Smile', '777', 'Skate', ""Love's Train"", 'Blast Off']","['4K09vJ27xCOreumtSuU6Ao', '4pryE6cN2gFL1FVF5fYINl', '7suB6D6uKX5DfPukdGaz0W', '6jGAh1bFnXt1Muj9zeHveZ', '1oERlssLrpssCAY6Yqqs6c', '5lka5RUbLVQGO94mKAPMRO', '2K6vUau7bnZUamjbRSOOvJ', '3WTWh2WDk4j8GUCGj4xfOd', '2ALh2jqA7KldpHMUHvRomw', '2NqyjfDXy0XfXCSPXMsKzi']"
4FyGpObwABjn0o8Tdp7AZz,Music Of The Sun,"['Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna']","['Pon de Replay', 'Here I Go Again', ""If It's Lovin' That You Want"", ""You Don't Love Me (No, No, No)"", 'That La, La, La', 'The Last Time', 'Willing To Wait', 'Music Of The Sun', 'Let Me', 'Rush', ""There's A Thug In My Life"", 'Now I Know', 'Pon De Replay - Remix']","['4TsmezEQVSZNNPv5RJ65Ov', '07gLSfLyr23jSKaUpRgR1B', '4x2rgtSFOI4hRvEvDj02KP', '7wWU3G8lAYNkro19o1wsBc', '2JMgGr5NopZc83ECon8MBj', '2IRrmMVmjvWQjJGY8LNuk5', '5b41vHKBfpyEbmkJu6wtlH', '3vPkkIsaQ5NqOqvj7Ht8kR', '4tAqWkqjX9bRSUpNcYviVf', '5NH2an2qR7M6ptHnxTfhP1', '2O5rxPXXEFuvVfvsc85GX3', '35Hibmn6fwoYVifZ9TKnWg', '1B4iEymNy6FyU2I39ujzVw']"
2JdjS6jjOml7nt7Yjo0nnh,A Girl Like Me,"['Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna']","['SOS', ""Kisses Don't Lie"", 'Unfaithful', 'We Ride', 'Dem Haters', 'Final Goodbye', 'Break It Off', 'Crazy Little Thing Called Love', 'Selfish Girl', ""P.S. (I'm Still Not Over You)"", 'A Girl Like Me', 'A Million Miles Away', ""If It's Lovin' That You Want - Pt. 2""]","['30cSNer6TV8x2utjULVeQ5', '4iHglWXfdxUzr3th07fcM8', '13xxBnXOuiBxVxJI458B0i', '0EIsxWGPSte4cAHZw5aXr4', '7jP5dRMrHFQZblvBftHhbZ', '0KR7jNki49r2qg7o8D2zIB', '4PgtB6Sul8WDTRZCe5e8St', '2sc6MxpYcfgZHIxIlicbef', '1lz9t9I3zArRacD2Pud76x', '2vDZwEDKyiaKOsvEQbaRcQ', '7vtna7uCQMxYUM6sPx0L51', '60mOfkGcqyS9UaRQsZ6e2C', '0CVAvbscJvgDMrCjIYdTUi']"
4OXnPSBtZo8PBFiTOfuumP,Good Girl Gone Bad,"['Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna']","['Umbrella', 'Push Up On Me', ""Don't Stop The Music"", ""Breakin' Dishes"", 'Shut Up And Drive', 'Hate That I Love You', 'Say It', 'Sell Me Candy', 'Lemme Get That', 'Rehab', 'Question Existing', 'Good Girl Gone Bad']","['2yPoXCs7BSIUrucMdK5PzV', '5GTAYFWh8qSQZ6lnfjivSd', '1Jo0Zg7XlrA6z0mFTZVdkn', '5EcG8eMMlwkHRVa4aTR1qd', '4QdX6pmNnJ5cleufWQIr5D', '669Zz4glMcFwFl1BRltkXP', '0cjXAeHjsVXykzROD2LPI2', '07yNHV78bFyq6HGMqisW6V', '0F3XNb8s9IJ9y5ztzIboEu', '4sFRAkllCBqIa08boTHX5A', '4xbnEZeBgAkt1qJdnB8gf0', '7cgdAq4wjcbpHp6JML8lV7']"
7uGmyYwDFJbSc1xs4hkEs2,Rated R,"['Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna']","['Mad House', 'Wait Your Turn', 'Hard', 'Stupid In Love', 'ROCKSTAR 101', 'Russian Roulette', 'Fire Bomb', 'Rude Boy', 'Photographs', 'G4L', 'Te Amo', 'Cold Case Love', 'The Last Song']","['4oHkmDMdEHbd0f1xWqyFC7', '59QZX1c9i8Sn1hdVEF6IUi', '3YJkAQNEhmCZGLdmPsu6Ye', '6Wiyd7AsRdXvXGrxNkbqQ1', '5rXDTihGQ3TkYE3pmraAmH', '3rMsX63C0IZVnOT5LGYoTH', '2igOUypyg58AbiUPgrlPNN', '60jzFy6Nn4M0iD1d94oteF', '4iywo4hJoh7MxFdMLFqYhN', '0gzpfUezy3wdktjC2SD1FY', '4YYHgF9dWyVSor0GtrBzdf', '4MMOt2JI6OjKL9RPT97krd', '0llmtI6cBL8SomPTzAjtZ4']"
35dJsQDEr549O5DTFUy3uM,Loud,"['Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna']","['S&M', ""What's My Name?"", 'Cheers (Drink To That)', 'Fading', 'Only Girl (In The World)', 'California King Bed', 'Man Down', 'Raining Men', 'Complicated', 'Skin', 'Love The Way You Lie (Part II) - Pt. 2']","['2u02eLj96Atd6TBxkH9YvN', '1pYKzfOlpHWtVUiEIu4Vn7', '3UhPDEuztObrsz7KOgkWi0', '2jVdRLXmcc8Gdcgs7ZFYu0', '6jAsmDJI8iPhGWtS27kZ67', '2dPOobBArCJotBAs0ThXqL', '0AuUL648kZtyzlMHTfw9ZT', '3bIPdH1tOSjyigLI2r0oLS', '0WrDh5bmovoE10XxgwCLla', '16PskMSZzMbwQLhEb07ZZo', '4p2newrzzjPdXIENDqlCCW']"
1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,"['Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna']","['You Da One', 'Where Have You Been', 'We Found Love', 'Talk That Talk', 'Cockiness (Love It)', 'Birthday Cake', 'We All Want Love', 'Drunk On Love', 'Roc Me Out', ""Watch n' Learn"", 'Farewell']","['3Yt9lRtS5V4nbJnwcgFgvC', '3tyPOhuVnt5zd5kGfxbCyL', '0U10zFw4GlBacOy9VDGfGL', '57mKcbEq7nMqtJ4gqJvWcp', '3jYW03V9XeM2w7LJ0EXQDC', '4EfN6bixdOOgoLYR5C4cWo', '3gMC76iTaypaOnuIZZvoiR', '5A0Swrynpx7ALauNv08nBe', '5CegsKtrwkX9HKb2YU5FOm', '1ROCX1nquOZ5i05YfGysu0', '2f5PEKVrNEHL1X0dtMNgYu']"
0XJya16l3K1J2dEwY19F8z,Unapologetic,"['Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna']","['Phresh Out The Runway', 'Diamonds', 'Numb', 'Pour It Up', 'Loveeeeeee Song', 'Jump', 'Right Now', 'What Now', 'Stay', ""Nobody's Business"", 'Love Without Tragedy / Mother Mary', 'Get It Over With', 'No Love Allowed', 'Lost In Paradise']","['3ZhCUXoZxgFMmUuixdDiQS', '5VmkzMD9SUgWOGWKG7GVcg', '05IyqbGd19RBeCNFMfnGQe', '3pKQIwxQBKO2In4l5EZmBO', '2ox4vr3lkUVpCR57bbWwLy', '72RJMmJFIxNgwM9pf8pqpY', '6R9VF2uQtYwPNH0PxzedcX', '5I6KaV4xAc6ZYyOgEtp6dc', '1AoKQqqkNTpmWqW8HKs8oL', '1gqrHlva1UviyDTl1Bobsj', '4FN1OcBACY1ac3C2WK9er5', '36su1AYFo1yBgtT8kVV2nN', '2q03jmzxgUJvghzGeafaWO', '79KamO3qH7KJ5EGXcOqXn4']"
48i37aZTC1prDr4EcpQeEa,ANTI,"['Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna', 'Rihanna']","['Consideration', 'James Joint', 'Kiss It Better', 'Work', 'Desperado', 'Woo', 'Needed Me', 'Yeah, I Said It', 'Same Ol’ Mistakes', 'Never Ending', 'Love On The Brain', 'Higher', 'Close To You']","['4pp7VqgssnQtlLJg7LIrkO', '0430PIZJLy3Oo691nMeUH0', '49tG0W4vxwEQtpr0FfkzTQ', '5gZsEYaYvyi1sAVyuiXbDm', '6ELYUjIai7bjtyUocOLCRE', '3ueQAPksJqgen3LYyAVVgw', '4NlnpZPi5Z3r1uuyRglUhO', '1q35smJsSPtVl4aoc72wYN', '39hkTmV9qe7lB2PTA0KVbk', '7DJmn7YiwwpU2QTwycq6Lt', '31adnbEEiHwy6DDQ82F3HP', '390Zbl3vRpmvjyliv3cp96', '2ZroUx8b9r7pCZOdmbiwPj']"
